,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
227,2759081,2759576,2759213,2759937,2759914,2759540,2758927,2759908,2760076,2760094,2759197,2759031,2759690,2759890,2759983,2759818,2760012,2759490,2759686,2759274,2759757,2759236,2759664,2759398,2759941,2758920,2759033,2759250,2759873,2759732
228,2760075,2759371,2759993,2759068,2759130,2759014,2759797,2758986,2759879,2759615,2758920,2759102,2759500,2759886,2759893,2759839,2759195,2759523,2759507,2759242,2759536,2758992,2759414,2759445,2759702,2759951,2760129,2759238,2760087,2759395
229,2759344,2759895,2759759,2758940,2759369,2759906,2759566,2760064,2759338,2759061,2759622,2759286,2759281,2759210,2759373,2759741,2759897,2759367,2759870,2759822,2758930,2759433,2759858,2759792,2759752,2759663,2759254,2759416,2759562,2759738
230,2759248,2759279,2759536,2759619,2759284,2759488,2758931,2760093,2758936,2759839,2759948,2758955,2759856,2759336,2760143,2759124,2759154,2759574,2759529,2759623,2759116,2759905,2759340,2758990,2758986,2759452,2759620,2760068,2759242,2759506
231,2759617,2759977,2759256,2759024,2759173,2759761,2759645,2759493,2758931,2759984,2760076,2759207,2760125,2758994,2759381,2759178,2759971,2759328,2759412,2759309,2759205,2759048,2758960,2759149,2759701,2759586,2760112,2759140,2759619,2759935
232,2759861,2760127,2759971,2759944,2759578,2759884,2759562,2759518,2758997,2759410,2759874,2758973,2760064,2759093,2759219,2760029,2759652,2759138,2759556,2759926,2759466,2759344,2759985,2759518,2759566,2760089,2760026,2759099,2758958,2759572
233,2759552,2759817,2759735,2759585,2758997,2759410,2758920,2759065,2760140,2759485,2759078,2759582,2759126,2759480,2759919,2759316,2759478,2759774,2759617,2759521,2759083,2760026,2760084,2759751,2759034,2759496,2759551,2759637,2759505,2760053
234,2759070,2758973,2758986,2760019,2759834,2759783,2759789,2759717,2759630,2759916,2759919,2758952,2760088,2759024,2759930,2759494,2759270,2759044,2759518,2759208,2759376,2759082,2759438,2759548,2760037,2760132,2759717,2758936,2759317,2759769
235,2759279,2760137,2759441,2759200,2759407,2759793,2758963,2759051,2759197,2759475,2760064,2759625,2759149,2759904,2759762,2758977,2759735,2759209,2759824,2759671,2760098,2760088,2759696,2759243,2759660,2759215,2759094,2759946,2760077,2758942
236,2759139,2759561,2759236,2759348,2759280,2759910,2759282,2760041,2758952,2759412,2759209,2759620,2759828,2759619,2759713,2759653,2759827,2759167,2759936,2759243,2758927,2758941,2760118,2759406,2759981,2759491,2759746,2759618,2759228,2759566
237,2759570,2759837,2759437,2759539,2759419,2759630,2759362,2759792,2759515,2759726,2759893,2760086,2759491,2759527,2759785,2759399,2759067,2760066,2759451,2759458,2759518,2760077,2759916,2759156,2759137,2760120,2760096,2759130,2760140,2759576
238,2759644,2759543,2759460,2759070,2758924,2759259,2758930,2759421,2759275,2760075,2759992,2759727,2759473,2759149,2759053,2759913,2759770,2759483,2759012,2760124,2759770,2759829,2759478,2759536,2760120,2760029,2759697,2759598,2759113,2758954
239,2759744,2759546,2760038,2759556,2759380,2760131,2759785,2759042,2760028,2759523,2759818,2759956,2759375,2759650,2759888,2759358,2759152,2759070,2759299,2760118,2759761,2759505,2759378,2759207,2759873,2759369,2759015,2759087,2759373,2759634
240,2759137,2759641,2759582,2759595,2758998,2759612,2759857,2759632,2760054,2759157,2759757,2759833,2759154,2760032,2759289,2759885,2759750,2759639,2759794,2759370,2759981,2759478,2759660,2759701,2759199,2759309,2759823,2759360,2759293,2759507
241,2760081,2759460,2759732,2759561,2759848,2759803,2759240,2759623,2759528,2759713,2759829,2760069,2759239,2759690,2760127,2759009,2759480,2759021,2759493,2759547,2759734,2759522,2760026,2759141,2759072,2759203,2759818,2759257,2759961,2759759
242,2759380,2758951,2759861,2759930,2759351,2759779,2760092,2759894,2759718,2759533,2759103,2760092,2760124,2759687,2759106,2759348,2759999,2759752,2759433,2759278,2759853,2759969,2759764,2760099,2759179,2759060,2759042,2759808,2759942,2759266
243,2759955,2759004,2759168,2759490,2759474,2759590,2759901,2759645,2759756,2759099,2759426,2758923,2759667,2759822,2760100,2759152,2759161,2759800,2760137,2759375,2759286,2759649,2759383,2759466,2759646,2759808,2759262,2759354,2760004,2759304
244,2760143,2759382,2759373,2759826,2760080,2759256,2759491,2759406,2759397,2759774,2758926,2759067,2759386,2760088,2759100,2759076,2759050,2759227,2760001,2759787,2758922,2759569,2759874,2760118,2760075,2759438,2759571,2759798,2758959,2759083
245,2759332,2759632,2759871,2759185,2759067,2759135,2759065,2759941,2759793,2759974,2759496,2759699,2758979,2759017,2759584,2759051,2759710,2759113,2759656,2759914,2758989,2759726,2759995,2759160,2758999,2759061,2759881,2759885,2759900,2759272
246,2759658,2759870,2759260,2759687,2759772,2759422,2759087,2759753,2759775,2759942,2759584,2759843,2759901,2759882,2759738,2759020,2759754,2759031,2759646,2759162,2759493,2759819,2759566,2758981,2759974,2760141,2760094,2758914,2760052,2759965
247,2759014,2759072,2759696,2759452,2760078,2759566,2759208,2759462,2760032,2759095,2758977,2759394,2759553,2759618,2759817,2759088,2759564,2759779,2759522,2759123,2759272,2759796,2760129,2759362,2760053,2758954,2759113,2759587,2759285,2759458
248,2759428,2759861,2758942,2759819,2759154,2759759,2758937,2759351,2759219,2759906,2759525,2759452,2759688,2759936,2760063,2759767,2759283,2759065,2759990,2759061,2759222,2759160,2760019,2759261,2758935,2759868,2759636,2759366,2759283,2758962
249,2759558,2760120,2759461,2759082,2759770,2758940,2758976,2759450,2758965,2759173,2759536,2760001,2760018,2759599,2759505,2759618,2758958,2759789,2759652,2759205,2760131,2758994,2759596,2759781,2759848,2760049,2760109,2759942,2759314,2759662
250,2759356,2758974,2759225,2760135,2759891,2759915,2759069,2759556,2760135,2759949,2759835,2759805,2759045,2759843,2760045,2759521,2759937,2759180,2759360,2759610,2759354,2759865,2759259,2759861,2759002,2760133,2759060,2759559,2759350,2759202
251,2760019,2759603,2759278,2759995,2759868,2760124,2759186,2759582,2760114,2759636,2759510,2759906,2759343,2760068,2759527,2759754,2759355,2760021,2759606,2759345,2759644,2760127,2759076,2759750,2759095,2759138,2759397,2758952,2758961,2759088
252,2759900,2759102,2759623,2759342,2759766,2760106,2759250,2758995,2759779,2759245,2759651,2759980,2759194,2759300,2759879,2759547,2760029,2759631,2759206,2759064,2760111,2759687,2759952,2758963,2759552,2759826,2759796,2759796,2759735,2758976
253,2759431,2759445,2759652,2759917,2760037,2760085,2759764,2759010,2759696,2759297,2759543,2759107,2758926,2759710,2759612,2760090,2759726,2760038,2759109,2759409,2759028,2760124,2759163,2759859,2759948,2759980,2759082,2759930,2759742,2759362
254,2760046,2759979,2759078,2759652,2759028,2759765,2759698,2759020,2760062,2759105,2759161,2759004,2759035,2759098,2759302,2759562,2759686,2759509,2759551,2759783,2759240,2759834,2759714,2759955,2760079,2759837,2759751,2759039,2758930,2759984
255,2759217,2759088,2759191,2759667,2759033,2759006,2759639,2759511,2758920,2759921,2759598,2759283,2759320,2759081,2759730,2759774,2759141,2759012,2759242,2759294,2759298,2758944,2759305,2759378,2759648,2759357,2759158,2759865,2759890,2759925
256,2759099,2759235,2759179,2759555,2759937,2759577,2759365,2759906,2759987,2760006,2759156,2759340,2758944,2758957,2759474,2759623,2759149,2760092,2759528,2759922,2759353,2759421,2759178,2759354,2759687,2759965,2759109,2760091,2759764,2758994
257,2759545,2760006,2759457,2759222,2759540,2759343,2759971,2759967,2759304,2759683,2759490,2759745,2759683,2759959,2760038,2758939,2759445,2759657,2758923,2760066,2759488,2759552,2759692,2759399,2758949,2759410,2759951,2759452,2759823,2759297
258,2759152,2760135,2759701,2759021,2760124,2759556,2759961,2760018,2759653,2759256,2759272,2759684,2759366,2759893,2759714,2759288,2759113,2759718,2759787,2759394,2759566,2760034,2759817,2759905,2759986,2759770,2759752,2759955,2759232,2760021
259,2760086,2759104,2759178,2759587,2759841,2759348,2759947,2759330,2759973,2759034,2759747,2759968,2759068,2758979,2759607,2759619,2759262,2759556,2759279,2759905,2759999,2760038,2759252,2759252,2759585,2759779,2759984,2760132,2759239,2759848
260,2759937,2759623,2759081,2760043,2759096,2759868,2759467,2759922,2759761,2760124,2759316,2760079,2759674,2759961,2759130,2760027,2759930,2759214,2759100,2759219,2759755,2759696,2759436,2759016,2759594,2759723,2759599,2758982,2759034,2759339
261,2759145,2759599,2759961,2759689,2759696,2759289,2759744,2759646,2759926,2760087,2759208,2760042,2759590,2759516,2759871,2759781,2758980,2759292,2759187,2759176,2759585,2759232,2759389,2758976,2759419,2759074,2759449,2759910,2759368,2760037
262,2758979,2760100,2759345,2759726,2759140,2758982,2759401,2759362,2759053,2759923,2759010,2759602,2759651,2759389,2759643,2759019,2759969,2759416,2759417,2760058,2759769,2759395,2759793,2759461,2759644,2759466,2759870,2758954,2759357,2760109
263,2759133,2759168,2759769,2760086,2759180,2760039,2759530,2759814,2759651,2759837,2759339,2759443,2759214,2759992,2759683,2759338,2759674,2759124,2759274,2759502,2759330,2759144,2759433,2759017,2759169,2759925,2759652,2759215,2758932,2759990
264,2759523,2759436,2759476,2759602,2759900,2760027,2759781,2759852,2759298,2759199,2759321,2759199,2758928,2759841,2759906,2758931,2760032,2759724,2760086,2759527,2759408,2759528,2758965,2760081,2759432,2759879,2758942,2759417,2759908,2759835
265,2759661,2759047,2759908,2759503,2760085,2759939,2760131,2759707,2760120,2759965,2759494,2758959,2759421,2759153,2759797,2758928,2759369,2759925,2759819,2759915,2759886,2759464,2759024,2759763,2759387,2759153,2759769,2759214,2759624,2759463
266,2759501,2759792,2759042,2759692,2760088,2759708,2759646,2758940,2759311,2760040,2759218,2759977,2759414,2759152,2759488,2759035,2759966,2759691,2759650,2759385,2759590,2759650,2759343,2760034,2759767,2760125,2759572,2760016,2759795,2760091
267,2760089,2758923,2759525,2759568,2758978,2759260,2759539,2759944,2760129,2759681,2759003,2759846,2759816,2759362,2758939,2759951,2759049,2759148,2759413,2760090,2759209,2759852,2759091,2759211,2759645,2760032,2759233,2759412,2759564,2759407
268,2759054,2759788,2758955,2759865,2759003,2760104,2758949,2759252,2759240,2758922,2759466,2759702,2758959,2758965,2759506,2760043,2759555,2759171,2759894,2759483,2759216,2758957,2760021,2759342,2759662,2759373,2759792,2759448,2759602,2759999
269,2760111,2758996,2759816,2759368,2760100,2759941,2759925,2759600,2759353,2759298,2759187,2759169,2759270,2759467,2759141,2759910,2759529,2759893,2759414,2759862,2759710,2760142,2759239,2759570,2759344,2759534,2759756,2759395,2759796,2758926
270,2759055,2760088,2759425,2759205,2759586,2759398,2759516,2760072,2759827,2760066,2759642,2759923,2759198,2759178,2759921,2759249,2759711,2759298,2760003,2759877,2759197,2759628,2759630,2760079,2759293,2758929,2759463,2759344,2759088,2759521
271,2759572,2759358,2760064,2759215,2759378,2759634,2759957,2759457,2760055,2759870,2759973,2759354,2759135,2760044,2759124,2759440,2759114,2759650,2759430,2758992,2759499,2759751,2759251,2758917,2759893,2759966,2759187,2759024,2759294,2759593
272,2759710,2759914,2759617,2759478,2759469,2759278,2759013,2759396,2759521,2759357,2759630,2759099,2759463,2759931,2759944,2759292,2759342,2759589,2759750,2759376,2759782,2759280,2760073,2759527,2759438,2759904,2759635,2760049,2759398,2759295
273,2759502,2759981,2759507,2759231,2759667,2759156,2759372,2759074,2759358,2759877,2759027,2759302,2758971,2759567,2759904,2758957,2759998,2759376,2759345,2760044,2759012,2759493,2759798,2759034,2760089,2759764,2759939,2760072,2759465,2759713
274,2759147,2758920,2759046,2758930,2759979,2759935,2759416,2759180,2759047,2759727,2758992,2759002,2759568,2759437,2759702,2759608,2759373,2759256,2760054,2759414,2759078,2759499,2759477,2759309,2758977,2758999,2759858,2759446,2760081,2759828
275,2758920,2759169,2760135,2759309,2759296,2759099,2759780,2759635,2760070,2759320,2759658,2759787,2759309,2760122,2759409,2759856,2758916,2759658,2759475,2759598,2760049,2759101,2759558,2760029,2758944,2759406,2759446,2759777,2759152,2759724
276,2759230,2759745,2759870,2760064,2759329,2759360,2758960,2759191,2759650,2759966,2759279,2759039,2758981,2759360,2759165,2759853,2759673,2759158,2759353,2759847,2759753,2759312,2759469,2759321,2759356,2759992,2759730,2759383,2759931,2759361
277,2759756,2759183,2759985,2759697,2759568,2759650,2760045,2759864,2759427,2759645,2759539,2759205,2758915,2759367,2759501,2759291,2759175,2759848,2759240,2759921,2759318,2760129,2760066,2759293,2759582,2759353,2758989,2759443,2759649,2759178
278,2759683,2760112,2759783,2759674,2759505,2759197,2759936,2759461,2759357,2759275,2759375,2759686,2759337,2759983,2759849,2759900,2759213,2759533,2759594,2759958,2759765,2759349,2758940,2759073,2759882,2759926,2759461,2759382,2759019,2758957
279,2758962,2759450,2759218,2758935,2760094,2759528,2759826,2759935,2759312,2760016,2758931,2759952,2760053,2759649,2759178,2759016,2759494,2759407,2759554,2759717,2760077,2758951,2759346,2759067,2759240,2759467,2759888,2759050,2759108,2759449
280,2759978,2759219,2759776,2760106,2759034,2759674,2759281,2759813,2759004,2759569,2759383,2759624,2759279,2759272,2759905,2759829,2759465,2759586,2760052,2759295,2759262,2759233,2759440,2759355,2759546,2759893,2759974,2760019,2759569,2759053
281,2759215,2759161,2759779,2758931,2760076,2759459,2760004,2759979,2760058,2759267,2759493,2759376,2759725,2759047,2759696,2759384,2759539,2759618,2759328,2759696,2759993,2758923,2760064,2759103,2760059,2759781,2759946,2760129,2760120,2758920
282,2759803,2759109,2759946,2759387,2759414,2759956,2760027,2759691,2759158,2759518,2759901,2760090,2759218,2759783,2758985,2759668,2760073,2758929,2759212,2760072,2759148,2759242,2759149,2760089,2760133,2759076,2759567,2758995,2759724,2759688
283,2759745,2759061,2759169,2759425,2759373,2759297,2759586,2759509,2759210,2759836,2759262,2759484,2759921,2759055,2759564,2759281,2759584,2759236,2759266,2759606,2759691,2759824,2760008,2759134,2759695,2759087,2759144,2759921,2759658,2759787
284,2759971,2759455,2760009,2760125,2759893,2759147,2759272,2760049,2759516,2759367,2759407,2759293,2760004,2759859,2759349,2759917,2759935,2759020,2759051,2759298,2759445,2759999,2759454,2759682,2759822,2759550,2759450,2759517,2759937,2759763
285,2759039,2759526,2759384,2759618,2760077,2759451,2759752,2758955,2759687,2759718,2759578,2759870,2759319,2759839,2759408,2759414,2760136,2759571,2759779,2760041,2759382,2759345,2759848,2759918,2759460,2759421,2760016,2760122,2759337,2759915
286,2759698,2759923,2759963,2759343,2759594,2758979,2759484,2759903,2759124,2759783,2759123,2759073,2759425,2759267,2759098,2759834,2759852,2759422,2759722,2759781,2759426,2759944,2759774,2760065,2759723,2759539,2758928,2759491,2759977,2759873
287,2760112,2758957,2758961,2759576,2759510,2759272,2759196,2759431,2759577,2760093,2759711,2759781,2759078,2760141,2759778,2759454,2759036,2759792,2759645,2760094,2759462,2760131,2759380,2759254,2759042,2759362,2759473,2759998,2759816,2759460
288,2759173,2759517,2759742,2759777,2759259,2759664,2759552,2759208,2759330,2758946,2759358,2760049,2758957,2759452,2760003,2759722,2760085,2759708,2759300,2759688,2759787,2759193,2760128,2759242,2759730,2760066,2759298,2759502,2758965,2759836
289,2760118,2759951,2759353,2759936,2759890,2759017,2759703,2759745,2759178,2759006,2759202,2759322,2760086,2759648,2759103,2759681,2759383,2759918,2759153,2758991,2759195,2759072,2759116,2759503,2760068,2759711,2759547,2759053,2759914,2759485
290,2759336,2759802,2759238,2758937,2760027,2758997,2759354,2759517,2759134,2759496,2759199,2759849,2759242,2758949,2759725,2758961,2759218,2759936,2759568,2758920,2760127,2759727,2759296,2759060,2758991,2759469,2759559,2760127,2759022,2759270
291,2759690,2759908,2759304,2759045,2759020,2758954,2759185,2760075,2759346,2759688,2759106,2759577,2760142,2759419,2759690,2759167,2759870,2759646,2759956,2759426,2759058,2759106,2759148,2758958,2759458,2759262,2759169,2759286,2759266,2759180
292,2759085,2759602,2759039,2758999,2759695,2759744,2759554,2759764,2759067,2759803,2759158,2759124,2759065,2758959,2759658,2759161,2759214,2759425,2759407,2759343,2758959,2759792,2759564,2759684,2759396,2758989,2760018,2759230,2760013,2759336
293,2759222,2759357,2759954,2759375,2759835,2759366,2759422,2759901,2759013,2759589,2759953,2759013,2759923,2759529,2759566,2759915,2759329,2759921,2759678,2759541,2758985,2759430,2759780,2759847,2759238,2760019,2759407,2759707,2759539,2759714
294,2759414,2759342,2759930,2758952,2759509,2759022,2759171,2759910,2759350,2759282,2758929,2759894,2759291,2759847,2759493,2759518,2759499,2759347,2759391,2759599,2759684,2759908,2758928,2759480,2759248,2759358,2759925,2759725,2759699,2759826
295,2759270,2760093,2759881,2760060,2759093,2759072,2759451,2759270,2759678,2760127,2759965,2759016,2758991,2759406,2759847,2759098,2759454,2760077,2759186,2759088,2759309,2759140,2759895,2759460,2759183,2759650,2759778,2759616,2759956,2759567
296,2759834,2758964,2759551,2759397,2759304,2759406,2759904,2759096,2760133,2759684,2759853,2759485,2759004,2759095,2759976,2759500,2758978,2759645,2759602,2760125,2759210,2760114,2759824,2759516,2760100,2759754,2760001,2759210,2760111,2759697
297,2759993,2759138,2759625,2760007,2759463,2759792,2759388,2758915,2759852,2759100,2759738,2760070,2759197,2759457,2759521,2759095,2759623,2759206,2759042,2759602,2759582,2759660,2759693,2759639,2760044,2759517,2759230,2759952,2759879,2759356
298,2759618,2759751,2758926,2759280,2759705,2760094,2759771,2759055,2759187,2759012,2759021,2759248,2760087,2759145,2759609,2759219,2759768,2759910,2759130,2759761,2758990,2758971,2759958,2759499,2759477,2759091,2759156,2760069,2759013,2759595
299,2759250,2759550,2758939,2760041,2759618,2759571,2759799,2759133,2759543,2759009,2759721,2759783,2759525,2759678,2759380,2759598,2759637,2759907,2759699,2759526,2759646,2760084,2759836,2759722,2759816,2759022,2758971,2759065,2759881,2759034
300,2759623,2759286,2759358,2759631,2759320,2759119,2759194,2759668,2759113,2759284,2760088,2759936,2759314,2759999,2760059,2759505,2759835,2759722,2759140,2759959,2759458,2760109,2760012,2759123,2759076,2759515,2759179,2760141,2759356,2759291
301,2759267,2759906,2760136,2759721,2759048,2759742,2759085,2759104,2759083,2759853,2759232,2759664,2759919,2760076,2759462,2759359,2759076,2758946,2760006,2760085,2759814,2759183,2759990,2760114,2760078,2759157,2760045,2759304,2760085,2758971
302,2759894,2759022,2759684,2759607,2759238,2758963,2759615,2758974,2759634,2760121,2760069,2760008,2759428,2759475,2759455,2759698,2760065,2758944,2759574,2759750,2759152,2759957,2759198,2759973,2759562,2759304,2759992,2759658,2759289,2759195
303,2758949,2759617,2759790,2759856,2759762,2759386,2759277,2759551,2759292,2758982,2759562,2759969,2760111,2759445,2759931,2759254,2759319,2759763,2760072,2758974,2759161,2759561,2760046,2759556,2759688,2759923,2759646,2759202,2760046,2759689
304,2760054,2759202,2759474,2759783,2759454,2759268,2758922,2759530,2759941,2760078,2759913,2759835,2759093,2758992,2759216,2759425,2759282,2760053,2759009,2759690,2759054,2759456,2759968,2760088,2759578,2760056,2759235,2759681,2759968,2759459
305,2759035,2759529,2759979,2759497,2759978,2759485,2759772,2759312,2760096,2759695,2759933,2759668,2759992,2760129,2760079,2759997,2760008,2759163,2759359,2759451,2759848,2760121,2759140,2759294,2759300,2759416,2759742,2759797,2759868,2759441
306,2759907,2759598,2759248,2759999,2759639,2759653,2759105,2760052,2759452,2758990,2759949,2759478,2759467,2759993,2759637,2759891,2760034,2759251,2759882,2759585,2759454,2758932,2759865,2759643,2759409,2759658,2759868,2759555,2759157,2759126
307,2759491,2759413,2759387,2759476,2759060,2759126,2759293,2760002,2759864,2759383,2759668,2759528,2759232,2759088,2759228,2759919,2759198,2759992,2759408,2759047,2759081,2759465,2759141,2759558,2759425,2759317,2759603,2759574,2759877,2759130
308,2759077,2759833,2759894,2759147,2759865,2759309,2759231,2759164,2759745,2759370,2759024,2760125,2759488,2759004,2760122,2759010,2758999,2759827,2759618,2760122,2759009,2759294,2759219,2759771,2759202,2759242,2759422,2759457,2759829,2759064
309,2759893,2759616,2759681,2759144,2759607,2759781,2759149,2759595,2759622,2759910,2760106,2759232,2759412,2759925,2759383,2759317,2759931,2759382,2759569,2759632,2759194,2759305,2759645,2759778,2759295,2758985,2759340,2759883,2759514,2759348
310,2759480,2759711,2759267,2759412,2759673,2759841,2760072,2759148,2759873,2759477,2759603,2759081,2759478,2759082,2759340,2759385,2759946,2760084,2759249,2759662,2759055,2759735,2759408,2759255,2760086,2759162,2759160,2759034,2759027,2759868
311,2760003,2759865,2759698,2759291,2759370,2759586,2759521,2759752,2759119,2759381,2759152,2759193,2759137,2759834,2760123,2759371,2759167,2759826,2760085,2759033,2759355,2759882,2759531,2759648,2759178,2759984,2759745,2759260,2759692,2759225
312,2759087,2758943,2759635,2759466,2759268,2759543,2759133,2758989,2759380,2759738,2759157,2759015,2759868,2759997,2759295,2759536,2759598,2760003,2759643,2759566,2759517,2760137,2759849,2759688,2759586,2759118,2759917,2760046,2758971,2759577
313,2759351,2759684,2759697,2760072,2760052,2760046,2759502,2759778,2759205,2759248,2759261,2760072,2759254,2759231,2759099,2759551,2759155,2759607,2760029,2759381,2759965,2759977,2759822,2759291,2759149,2759144,2759827,2759819,2759913,2759065
314,2759995,2759695,2759359,2759775,2759139,2759141,2760122,2759469,2760127,2758917,2759766,2759886,2759461,2759741,2760132,2760054,2759775,2759077,2760076,2759285,2760041,2759281,2758994,2759663,2758979,2759985,2760044,2759282,2759770,2759598
315,2759798,2759891,2759718,2758990,2759464,2759800,2760053,2760133,2759259,2759620,2759138,2759590,2759959,2759065,2759077,2759212,2759639,2759477,2759501,2759500,2758915,2759205,2760136,2759958,2759868,2759422,2759993,2759744,2759765,2759904
316,2759890,2759351,2759917,2759279,2759682,2759384,2759279,2760098,2759054,2759775,2759042,2760104,2759664,2760009,2760004,2759523,2759098,2759280,2760121,2759971,2758935,2759870,2759819,2759524,2758994,2759457,2758952,2759662,2759999,2759285
317,2759777,2759873,2759753,2760034,2759081,2759077,2759642,2759210,2758964,2759102,2759742,2760080,2759768,2759802,2759072,2759109,2759541,2759149,2759608,2758985,2758951,2759702,2758922,2759332,2760130,2759488,2759777,2759396,2759529,2759185
318,2759551,2759407,2760133,2759383,2759828,2759735,2760042,2759232,2759734,2759423,2760094,2759213,2759213,2759653,2759293,2759771,2759631,2759153,2759499,2759002,2758997,2759742,2759445,2759369,2759698,2759952,2759078,2760123,2759642,2758997
319,2759586,2759254,2759772,2759959,2759799,2758920,2759543,2759277,2759598,2759389,2759559,2759134,2759953,2759986,2759660,2759684,2760121,2758930,2759584,2759110,2759394,2758977,2759900,2759794,2758985,2759612,2759765,2759698,2759524,2758920
320,2759012,2760122,2760137,2759049,2759210,2760130,2759218,2759466,2759826,2760084,2759939,2759935,2759984,2759582,2759550,2759905,2760069,2758935,2759577,2760140,2759997,2759051,2760039,2759454,2759750,2759017,2759376,2759631,2759243,2759955
321,2759763,2758999,2759799,2759554,2759044,2759060,2759770,2759885,2758991,2759213,2760041,2759476,2759342,2759417,2759243,2759887,2759419,2760079,2759068,2759161,2758963,2759303,2759756,2759356,2759617,2759394,2759788,2760140,2759643,2759125
322,2759808,2759318,2759185,2759952,2759764,2758936,2759346,2759320,2759022,2760142,2759460,2759572,2759761,2759933,2759601,2759074,2759039,2759839,2759160,2759283,2758916,2759921,2760130,2759590,2759657,2759202,2759328,2759114,2759446,2759986
323,2759162,2759068,2759608,2758989,2759555,2759092,2759412,2760001,2759833,2759759,2759531,2759909,2759881,2759576,2759272,2759116,2759933,2759846,2760094,2759518,2760135,2760056,2759800,2760143,2759283,2760136,2759465,2759275,2759297,2759511
324,2759967,2759921,2759448,2759884,2759262,2759349,2759265,2758914,2759631,2759112,2760118,2759829,2758963,2759956,2759256,2759761,2759349,2759578,2759914,2759288,2759662,2759631,2759317,2759664,2759144,2759536,2759165,2759475,2759342,2760054
325,2759349,2759401,2759382,2759216,2758957,2759004,2759145,2759952,2759208,2760090,2759558,2759021,2760055,2759356,2759794,2759103,2759900,2759980,2759703,2759799,2759368,2760106,2759019,2759318,2759843,2760081,2760032,2758943,2759303,2759092
326,2759438,2759133,2759808,2759261,2759543,2759076,2759101,2760122,2759408,2759338,2760056,2759281,2759345,2759756,2760064,2760003,2759166,2759099,2760064,2759770,2759905,2760128,2759212,2759521,2759570,2759853,2760099,2760006,2759834,2760059
327,2759304,2759036,2759559,2759780,2759689,2759161,2759779,2759636,2759254,2759961,2759288,2759998,2760094,2759254,2758974,2759491,2759757,2759587,2759684,2760101,2759732,2759432,2759782,2759215,2759018,2759751,2759539,2759076,2760001,2759547
328,2759135,2759039,2758946,2759199,2759642,2760118,2759009,2759455,2759818,2759658,2758981,2759458,2759024,2759955,2759707,2759320,2759068,2759108,2759536,2759296,2759546,2758986,2759673,2759547,2759744,2759208,2759732,2758921,2759871,2759085
329,2758957,2759609,2759763,2759599,2759897,2759641,2759636,2759534,2759580,2760092,2759245,2759387,2759732,2759164,2758926,2759609,2759467,2759297,2759788,2759968,2759085,2759073,2759238,2759272,2759134,2759682,2760029,2759788,2758949,2759351
330,2759802,2759781,2759074,2759724,2759462,2759517,2759891,2759824,2759824,2759756,2759034,2759091,2759280,2759571,2759427,2759165,2759562,2759802,2759376,2759383,2759723,2759173,2759859,2759652,2759158,2759378,2759349,2759642,2759603,2759456
331,2759242,2759511,2759351,2758942,2759576,2759684,2759073,2760090,2759497,2759217,2759734,2759271,2759227,2759818,2760124,2759796,2759371,2759343,2759598,2759212,2759767,2759651,2759165,2759054,2758990,2759480,2759436,2760026,2759631,2760058
332,2759769,2758924,2759755,2759328,2759506,2760062,2759555,2759422,2759370,2759901,2759370,2759421,2760006,2759460,2759651,2760019,2760132,2758916,2759965,2759725,2759448,2759391,2759534,2759511,2759641,2759106,2759453,2759540,2759448,2759093
333,2759914,2759240,2759095,2760122,2760086,2758920,2759344,2759342,2758961,2759944,2759822,2759092,2759006,2759503,2758978,2760109,2759051,2759060,2759589,2759004,2758964,2759756,2759978,2759790,2759285,2759757,2758958,2758927,2759169,2759505
334,2759019,2760091,2759511,2759302,2760065,2759632,2759152,2759619,2759383,2759594,2759843,2759586,2759721,2759199,2759012,2759971,2759566,2759803,2759446,2758941,2759515,2759199,2759012,2759146,2759376,2759877,2759464,2759871,2759330,2759179
335,2759010,2759983,2759721,2759409,2759953,2759300,2759905,2759483,2759000,2759016,2759674,2759342,2758995,2759717,2759986,2760133,2759576,2759622,2759891,2759154,2760001,2759412,2759687,2759179,2760008,2759933,2759569,2759660,2759006,2758937
336,2759047,2759053,2759620,2759450,2759694,2759342,2759198,2759627,2759713,2759723,2760039,2759645,2759726,2759213,2759227,2759206,2759020,2759963,2759524,2759165,2759436,2759316,2759523,2760085,2759368,2759858,2759798,2760112,2759803,2759558
337,2759399,2759992,2759233,2760085,2760096,2759275,2759888,2759196,2759216,2760114,2759446,2759145,2758947,2759526,2759668,2759661,2760142,2759431,2759874,2759249,2759979,2759284,2759463,2760016,2758915,2759673,2759596,2759462,2760055,2759691
338,2760131,2759674,2759275,2759843,2759053,2759027,2759103,2759984,2760009,2759122,2759351,2759817,2759699,2760099,2759065,2759873,2759288,2759865,2759952,2759112,2759505,2759916,2760093,2759271,2759168,2758949,2759690,2759387,2760032,2759794
339,2759100,2758914,2758928,2759419,2760130,2759622,2759357,2758920,2759949,2759291,2759456,2759562,2759210,2759628,2758996,2760128,2759697,2759598,2759406,2759018,2759386,2759707,2759527,2759969,2759093,2760075,2759618,2759165,2759366,2759615
340,2759833,2759369,2759259,2759525,2759882,2759584,2759227,2758959,2759585,2759501,2759169,2758992,2759395,2759589,2759078,2759820,2760079,2759213,2759183,2758920,2759859,2759342,2759868,2759227,2758951,2759045,2759101,2759110,2760070,2759561
