,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
227,2759180,2759534,2759054,2759969,2758928,2760068,2759837,2759593,2759961,2759383,2759687,2759446,2759977,2759653,2759423,2758937,2759872,2758994,2759660,2759998,2759268,2759082,2758937,2759766,2760038,2759717,2759799,2759566,2759856,2759897
228,2758951,2759437,2759702,2759777,2759104,2759683,2759578,2759401,2759769,2758991,2760100,2759286,2759045,2759000,2759497,2760079,2759428,2758945,2759391,2759679,2759851,2759404,2759602,2759742,2759747,2759656,2759774,2759235,2759251,2760094
229,2759654,2760026,2759252,2759153,2759251,2760004,2759039,2760021,2759644,2760029,2759397,2759789,2760062,2759207,2759914,2759516,2759763,2759615,2759569,2759465,2759870,2758947,2758944,2760119,2759210,2759687,2759562,2759961,2759017,2759469
230,2759524,2760019,2759692,2759478,2759454,2759985,2759724,2759028,2759320,2760121,2759539,2760064,2759596,2759637,2759422,2759767,2759516,2759078,2759959,2760076,2759957,2759849,2758940,2759589,2759296,2759968,2759628,2760026,2760128,2759320
231,2759948,2759021,2759433,2759977,2759161,2759034,2759679,2760032,2759858,2759338,2759274,2759099,2759861,2759200,2759112,2760009,2758997,2760044,2760081,2759718,2759559,2759907,2759887,2759489,2759155,2759970,2759948,2760091,2759073,2759601
232,2759155,2759752,2758955,2759593,2759690,2759394,2758974,2759399,2759322,2759101,2759473,2759887,2759826,2759142,2759294,2759340,2758926,2759630,2759348,2760124,2759044,2758916,2759314,2759706,2759027,2759500,2760091,2759688,2759593,2758982
233,2759107,2759421,2759837,2759570,2759440,2759172,2760041,2759443,2760021,2759154,2759959,2760085,2759722,2759017,2759438,2758999,2760066,2759564,2759251,2759587,2759816,2760106,2759322,2759108,2759705,2759794,2759653,2759033,2759283,2758973
234,2759384,2759208,2759687,2760026,2759099,2759746,2759547,2759371,2759697,2759835,2759794,2759068,2759785,2758929,2759275,2760046,2759112,2758996,2759449,2759483,2759875,2759974,2759045,2760088,2759787,2759905,2758926,2759969,2759705,2759843
235,2759054,2759062,2759738,2760104,2759641,2759596,2759553,2759615,2759726,2759710,2759571,2758915,2759272,2758945,2759044,2759721,2760121,2760099,2759357,2759351,2760079,2759883,2760079,2759087,2760098,2759016,2759820,2759781,2759561,2759275
236,2759451,2759785,2759083,2759559,2759213,2759833,2759974,2759499,2759600,2759038,2759125,2758959,2759483,2759973,2759467,2759188,2759942,2759318,2759562,2759202,2760047,2759346,2759630,2759824,2759997,2759956,2759492,2759348,2759942,2759183
237,2759050,2759248,2758935,2759428,2759623,2758971,2760089,2759503,2759169,2759495,2759173,2759751,2759458,2759161,2759577,2759228,2759116,2759259,2759747,2759299,2760129,2758976,2759747,2760084,2759288,2759978,2759836,2759647,2759706,2759823
238,2759998,2759510,2760090,2760084,2759777,2759038,2759752,2759134,2759772,2759807,2759168,2759257,2759536,2758969,2759510,2759320,2759108,2759555,2760114,2760050,2759689,2759600,2759291,2759094,2759300,2759307,2759499,2760050,2759330,2759895
239,2759328,2760055,2758977,2760087,2759269,2759265,2759627,2759887,2759171,2759222,2759137,2759649,2759384,2759511,2759429,2759622,2759986,2760121,2759230,2759873,2759148,2759808,2760026,2759617,2759624,2759437,2759348,2760093,2759639,2759390
240,2759970,2760008,2759695,2759587,2760054,2760123,2759630,2759281,2760120,2759367,2759254,2759321,2760043,2759909,2759742,2759418,2759483,2759967,2760060,2760136,2759627,2758990,2759163,2759413,2759592,2758953,2758942,2759813,2760042,2759108
241,2759281,2760132,2759474,2759981,2759465,2760132,2759580,2759649,2759477,2759578,2759682,2759230,2758997,2759429,2759776,2759031,2759226,2760114,2758930,2759116,2759474,2759208,2759777,2758955,2759774,2759477,2759473,2759216,2758969,2759125
242,2759154,2759045,2760118,2759716,2758945,2759422,2759096,2759087,2759242,2759366,2759541,2759556,2759378,2758937,2758955,2759323,2759603,2759713,2759997,2759707,2759473,2759164,2759065,2760101,2759100,2760130,2759643,2759593,2759515,2759828
243,2759971,2759477,2759429,2759787,2759270,2759413,2759336,2759546,2759430,2759782,2760141,2759134,2758983,2759022,2759312,2759491,2759998,2759708,2759888,2760106,2759641,2759496,2760124,2759693,2759236,2759027,2760059,2759985,2758957,2759539
244,2759004,2760096,2759563,2759539,2759271,2759590,2758914,2760059,2760066,2759954,2758921,2760054,2759956,2759016,2759018,2759039,2759216,2759199,2759033,2759118,2760051,2759930,2759967,2759695,2759127,2759638,2759667,2759015,2759428,2759802
245,2759029,2759874,2760044,2760100,2759302,2759194,2760119,2759227,2759839,2759629,2759077,2760044,2759669,2759397,2760125,2759226,2759279,2759127,2759645,2759837,2759883,2759213,2759761,2759384,2759688,2758995,2759726,2759599,2759547,2759887
246,2759053,2759645,2759370,2759738,2759911,2759547,2759087,2760106,2759218,2759977,2759618,2759388,2759849,2760070,2759380,2759957,2759755,2759493,2759440,2759404,2759235,2758959,2760054,2758942,2759217,2759446,2760140,2759531,2758970,2759946
247,2759415,2759959,2759372,2759644,2759699,2759169,2759387,2759690,2759293,2759820,2759353,2759660,2760118,2759186,2759533,2759376,2759165,2759344,2759086,2759112,2758977,2759386,2760099,2759648,2760077,2759701,2759300,2759484,2759322,2759440
248,2759068,2759581,2759974,2759196,2759541,2758928,2759185,2760022,2759572,2758949,2759093,2759818,2759455,2759552,2759215,2759087,2759289,2759716,2759266,2759993,2759885,2759297,2759060,2759323,2759956,2759243,2759381,2759493,2759252,2759756
249,2759894,2760021,2760073,2759714,2759657,2759800,2759440,2759897,2759580,2759507,2759649,2759381,2760063,2759406,2759383,2759179,2760128,2759721,2759372,2759303,2759245,2758940,2758951,2759990,2759361,2758959,2758946,2759870,2759061,2759381
250,2760039,2759370,2760043,2760134,2759603,2758960,2759469,2759979,2759868,2760133,2759828,2759386,2759609,2759718,2759941,2760089,2759550,2759172,2759927,2759553,2760084,2759451,2758954,2759582,2759541,2759562,2758931,2759530,2759730,2759893
251,2760008,2759371,2759416,2759793,2759966,2759161,2759112,2759552,2759166,2759248,2759183,2759697,2760130,2759489,2759473,2759207,2759882,2759274,2759973,2759272,2759199,2759343,2759622,2759248,2759778,2759999,2759673,2759864,2759474,2760123
252,2760124,2758985,2758964,2759165,2759701,2758926,2759213,2760043,2760128,2759797,2760101,2759788,2759678,2759039,2759155,2759050,2760038,2759153,2760062,2759848,2759154,2759753,2759142,2758936,2758926,2759232,2760106,2759748,2759126,2759337
253,2759349,2758981,2759457,2759033,2759307,2758941,2760000,2759853,2760094,2759883,2759746,2759635,2759145,2759074,2760113,2759984,2759800,2759665,2759476,2759357,2759117,2759762,2759279,2760135,2759149,2759958,2759437,2759645,2758999,2759634
254,2760013,2760000,2759163,2759167,2759344,2759918,2759848,2759849,2759108,2759320,2759203,2759518,2759947,2759969,2759622,2760140,2759227,2760051,2760125,2759484,2759630,2759819,2759465,2759580,2759571,2759088,2758920,2760016,2760135,2759272
255,2759269,2759435,2760100,2759947,2759088,2759670,2760140,2759852,2759718,2759372,2758940,2759316,2759094,2759092,2759524,2759836,2759900,2760056,2759376,2759286,2759664,2759893,2760141,2759935,2759745,2759060,2759497,2759582,2758923,2759277
256,2759606,2759338,2759823,2759307,2759350,2759053,2759900,2759268,2759911,2759543,2759942,2759252,2759474,2759827,2759180,2759161,2759714,2759456,2758964,2759139,2759623,2760012,2759318,2759795,2759802,2759654,2758963,2760118,2759701,2759497
257,2759864,2760090,2759050,2759236,2759624,2760113,2759946,2759092,2759921,2760059,2760087,2759682,2759461,2759137,2759126,2759216,2759010,2759861,2760047,2759926,2759053,2759734,2759705,2759185,2758964,2759431,2759093,2759107,2759933,2759117
258,2759279,2759981,2759016,2759632,2760032,2759462,2759551,2759787,2759441,2759492,2759713,2759155,2759603,2759122,2759972,2759566,2759631,2760009,2759550,2759851,2759533,2759330,2759480,2760044,2759262,2759077,2759985,2759852,2759218,2759312
259,2760133,2759907,2759652,2759451,2759900,2759803,2759367,2759548,2759581,2759816,2759939,2758971,2759351,2759255,2759122,2759888,2759416,2759927,2759320,2759288,2759561,2759467,2759286,2759197,2760001,2759294,2759895,2759818,2759183,2759415
260,2759197,2759647,2759926,2759189,2759933,2760098,2759541,2759483,2759134,2759741,2759843,2759764,2759839,2759590,2759788,2759656,2758978,2760073,2759038,2759316,2759762,2759418,2759074,2758986,2759584,2758969,2758999,2758970,2758922,2759547
261,2759422,2758960,2760008,2759360,2759857,2759582,2758941,2759554,2759359,2760060,2759553,2760140,2759827,2759807,2759357,2759219,2759724,2759206,2759706,2759171,2759478,2760062,2759226,2759387,2759017,2760029,2759217,2759338,2760032,2758945
262,2759135,2759771,2760104,2760050,2759972,2759233,2759345,2759764,2760004,2759754,2759699,2760004,2759436,2759311,2759361,2759742,2759105,2760043,2760098,2759450,2759163,2759725,2759394,2759710,2759381,2759351,2759524,2759038,2759460,2759552
263,2759183,2759536,2759233,2759689,2758949,2759094,2759449,2759670,2759944,2759431,2759091,2760001,2758982,2759118,2760129,2760109,2759545,2759010,2759599,2759003,2759183,2758969,2758922,2759816,2759500,2759695,2759899,2759970,2759155,2759694
264,2759318,2759530,2760070,2758923,2759336,2759136,2760054,2759977,2759797,2759852,2759240,2759202,2759299,2759543,2759289,2759435,2759941,2759096,2759864,2759887,2759462,2759098,2759792,2759546,2759687,2760064,2759563,2760032,2759309,2759883
265,2759168,2759152,2759516,2759073,2759478,2759345,2759653,2759686,2759175,2759580,2760029,2759194,2759639,2759968,2759741,2760055,2759103,2759885,2759354,2760033,2759935,2759668,2758930,2759689,2760021,2758928,2759295,2759942,2759469,2759140
266,2759061,2759282,2759171,2759916,2759273,2759160,2760056,2759291,2759763,2759456,2759838,2758995,2758980,2759898,2759399,2759647,2760071,2760123,2759491,2759937,2759947,2758978,2759455,2760132,2759270,2759885,2759965,2759826,2759507,2759754
267,2759599,2759656,2759437,2759044,2759391,2759266,2759703,2760089,2759317,2759115,2760012,2760129,2759617,2759357,2759716,2759713,2759162,2759609,2759817,2759119,2759279,2759435,2759296,2759408,2759281,2759673,2759662,2759243,2759106,2758921
268,2759014,2759106,2760081,2759930,2759553,2759553,2759906,2759273,2759689,2759429,2759069,2759990,2759208,2759559,2759799,2759018,2759039,2759531,2759966,2759346,2759997,2759307,2759274,2759607,2759193,2759175,2759305,2759122,2759225,2759278
269,2759865,2759218,2759166,2759053,2759874,2760084,2759003,2759297,2759104,2759362,2760047,2758924,2760001,2760081,2759446,2759716,2760043,2759711,2759152,2759708,2759793,2759387,2759062,2759866,2759817,2759489,2759750,2759602,2759297,2759969
270,2760006,2759990,2759839,2759827,2759330,2759747,2759657,2759970,2759509,2759191,2759947,2759983,2759003,2759569,2759017,2759753,2759012,2759376,2759257,2759136,2759643,2759774,2760070,2759457,2759146,2760009,2759590,2759266,2759828,2759638
271,2759673,2759908,2759843,2759933,2759771,2759836,2760031,2759461,2758920,2758915,2759210,2759396,2759667,2759884,2759139,2759210,2759674,2759014,2759664,2759274,2759965,2759106,2759389,2760134,2759882,2759775,2759317,2759509,2759250,2759103
272,2759816,2759376,2759161,2759329,2759587,2759191,2759839,2759774,2759998,2759206,2759711,2759678,2759646,2760089,2759209,2759824,2759382,2759495,2760064,2759957,2759082,2759477,2759926,2759942,2759725,2759971,2759647,2759455,2759010,2760059
273,2759484,2759185,2758972,2758970,2759894,2760029,2759751,2759450,2760112,2759068,2760085,2759161,2759421,2759570,2759855,2759028,2759725,2759893,2759199,2759643,2759380,2759048,2758953,2759553,2759734,2759222,2759877,2759829,2760070,2759171
274,2759933,2759909,2758936,2759957,2759428,2759937,2759792,2759502,2759530,2759088,2759010,2758978,2759691,2759713,2760092,2759158,2759555,2758923,2758947,2759817,2759288,2759044,2760087,2759262,2758973,2759796,2759119,2759956,2759336,2759873
275,2759345,2759789,2759753,2759893,2759501,2759824,2759305,2759255,2759230,2759886,2759462,2759103,2758942,2759083,2760054,2759738,2759600,2759998,2759426,2759166,2759999,2759796,2758924,2759209,2759373,2759207,2760133,2759069,2759088,2760055
276,2759726,2759354,2759679,2759804,2759800,2759055,2760092,2759440,2759316,2759829,2759449,2760120,2760093,2759785,2759000,2758970,2759853,2760104,2759499,2759036,2759570,2759210,2759260,2759419,2759822,2759478,2759102,2760066,2759744,2759291
277,2759556,2758972,2759097,2759380,2759679,2759917,2759577,2759673,2759766,2760130,2759199,2759683,2759058,2760135,2759396,2759778,2758945,2758998,2759948,2759422,2759918,2760018,2759908,2759474,2760043,2759230,2759390,2759925,2760064,2759421
278,2758955,2759013,2759200,2760047,2759703,2759600,2758981,2759705,2759360,2759042,2759911,2759235,2759305,2759451,2759986,2760099,2759618,2759990,2759762,2758980,2759699,2759245,2759596,2759820,2759692,2759990,2759599,2760002,2759838,2759009
279,2758999,2759274,2759208,2758915,2758931,2759355,2759404,2759251,2759907,2760079,2759257,2759826,2759323,2759153,2759727,2759956,2759175,2760092,2759371,2759317,2759833,2760063,2759495,2760003,2758989,2759682,2759992,2759988,2760025,2759031
280,2760054,2760034,2759255,2759527,2759769,2759518,2758947,2759886,2760034,2760100,2759494,2759236,2759009,2758947,2759748,2759864,2760100,2759314,2759289,2759322,2760065,2759865,2760051,2759169,2760065,2759138,2759651,2759761,2759895,2759004
281,2759745,2760073,2759196,2759437,2759371,2759155,2759432,2759332,2759116,2759792,2759193,2759345,2759529,2759822,2760118,2759330,2759262,2759918,2758945,2759788,2759456,2759545,2759225,2759273,2759903,2759039,2759689,2759179,2759345,2759974
282,2758923,2759255,2759985,2759603,2759389,2758935,2759371,2759536,2759545,2759194,2760077,2759097,2758944,2759114,2759526,2759047,2759272,2759000,2759396,2760068,2759073,2759866,2759230,2759238,2759941,2759853,2759890,2758982,2759416,2759490
283,2759645,2759660,2759616,2759112,2759207,2759350,2759788,2759311,2759987,2759716,2759818,2759658,2759451,2759874,2759381,2759098,2759856,2760000,2759923,2759822,2759652,2759877,2760052,2759182,2759531,2759388,2759322,2760090,2759479,2760009
284,2759086,2760113,2759095,2758941,2759686,2759419,2759238,2759009,2759682,2759162,2759371,2759746,2759490,2759915,2759657,2759807,2759990,2759891,2759875,2759474,2759974,2759707,2759238,2759490,2760118,2759362,2759993,2759884,2760052,2759389
285,2759761,2759627,2759383,2758930,2760135,2759474,2759694,2759453,2759491,2759401,2759191,2759077,2759592,2759167,2759118,2759194,2759336,2759802,2759648,2759984,2759242,2759011,2759553,2759584,2759885,2759436,2759421,2759643,2759397,2759888
286,2759491,2759466,2759381,2759311,2759078,2759390,2759958,2759359,2759033,2759137,2759219,2760034,2760120,2759959,2759833,2759883,2760069,2759452,2759240,2759550,2758920,2759799,2759259,2759634,2759751,2759003,2760066,2759898,2759723,2759216
287,2759320,2760134,2760022,2759421,2759634,2759284,2759615,2759568,2759483,2759265,2759641,2760069,2759817,2759744,2758930,2759091,2759683,2760100,2759479,2759570,2759944,2759283,2759941,2759228,2759202,2759069,2759012,2759795,2760055,2760054
288,2758963,2759123,2759748,2759697,2759837,2758969,2760101,2759142,2759217,2759332,2759795,2760065,2759446,2760092,2759603,2759454,2759708,2759245,2759312,2759886,2758955,2759123,2759167,2759096,2759145,2759721,2759491,2759527,2759186,2759714
289,2759711,2758963,2759323,2759616,2759531,2759353,2758986,2758929,2759649,2758996,2759908,2760084,2759383,2759764,2759771,2759014,2760031,2759671,2758959,2759523,2758924,2759727,2759927,2760092,2759966,2758949,2758983,2758971,2758972,2759042
290,2759785,2759209,2759003,2759213,2759373,2759490,2759250,2759044,2759521,2759632,2759452,2759273,2759778,2759710,2759206,2759909,2759570,2759699,2760087,2759362,2759671,2759421,2759552,2759628,2759722,2759707,2760068,2759016,2759852,2759189
291,2759018,2759029,2759802,2759881,2759382,2759693,2759957,2759112,2760084,2759171,2759145,2759343,2759418,2759211,2758980,2759271,2759547,2759581,2760013,2759282,2759813,2759050,2759922,2759836,2759926,2759921,2759540,2759034,2759707,2759899
292,2759616,2759252,2759600,2759973,2759968,2759891,2759189,2759572,2759870,2759031,2759038,2759169,2759747,2759599,2759354,2759270,2759099,2759820,2759140,2759031,2759323,2759961,2759095,2759355,2759172,2759541,2759795,2760081,2759742,2760027
293,2760021,2759188,2758923,2759101,2759853,2760140,2759105,2758945,2759383,2759868,2758980,2760046,2759316,2759496,2759703,2759843,2758973,2759678,2759138,2759397,2759406,2759494,2759186,2759406,2760088,2759882,2759548,2760088,2758945,2759782
294,2759514,2759864,2760040,2759744,2760002,2759209,2759332,2759923,2758936,2759371,2759050,2759200,2758978,2760056,2759793,2759496,2759300,2759836,2759496,2759755,2759356,2759864,2759492,2759711,2759587,2760006,2760120,2759915,2759501,2759362
295,2758998,2759942,2759039,2759336,2759145,2759275,2759248,2759903,2759683,2759465,2759582,2759590,2759450,2759222,2759635,2759837,2760109,2759289,2759433,2759180,2759529,2759789,2760065,2760078,2759370,2758999,2759248,2759851,2759230,2759885
296,2760118,2759242,2759191,2759922,2759117,2759340,2760049,2759599,2759027,2759978,2759408,2759495,2759203,2759465,2759630,2759062,2759449,2759623,2759296,2760026,2759252,2759295,2759692,2759319,2759868,2759330,2759415,2759087,2759140,2759690
297,2759413,2759119,2759361,2759586,2759438,2759431,2759925,2759301,2759266,2759628,2759226,2759804,2759671,2759344,2759650,2759312,2759586,2759027,2760032,2759401,2759639,2759382,2759137,2759547,2759371,2759887,2759401,2760079,2759242,2759286
298,2759465,2759425,2759117,2759376,2759726,2759069,2759973,2759179,2759916,2759848,2759750,2760049,2760041,2759384,2759651,2759688,2759033,2759908,2759013,2759978,2758931,2759761,2759965,2759316,2760087,2759494,2759957,2759194,2759550,2759366
299,2759321,2759226,2759834,2760054,2759566,2758982,2759999,2760128,2759894,2759653,2759477,2758996,2759493,2759330,2759906,2759948,2759367,2759477,2760063,2759816,2758953,2760026,2759966,2759826,2759211,2759387,2758928,2760034,2759756,2759239
300,2759987,2758923,2759213,2759426,2759164,2758973,2759511,2759893,2759753,2759647,2759827,2759479,2758915,2759378,2759153,2758942,2759476,2760034,2759299,2759492,2760136,2759271,2759182,2759232,2759699,2760070,2759755,2759718,2759592,2759257
301,2759300,2759985,2760128,2758996,2759426,2759973,2759014,2759627,2759978,2759356,2759662,2759323,2759311,2759065,2759766,2759338,2760091,2759275,2758941,2759227,2759262,2760112,2759381,2759362,2759255,2759843,2760044,2759702,2759458,2759175
302,2759644,2758955,2759012,2759265,2759412,2759707,2759858,2759225,2759819,2759011,2759357,2759382,2759296,2759388,2759376,2759380,2759518,2759753,2759600,2759254,2759316,2760100,2759311,2759788,2759380,2759710,2759935,2759148,2759093,2759827
303,2759861,2759958,2759105,2759483,2759656,2759164,2759217,2758942,2759149,2758972,2759883,2759073,2759127,2759907,2759987,2759494,2758924,2759792,2759478,2760089,2759617,2759133,2759228,2759289,2759044,2760133,2759024,2760140,2759338,2760098
304,2759097,2759858,2759491,2759590,2759173,2759349,2760091,2759930,2759990,2759785,2759501,2759503,2759979,2759252,2759360,2759724,2759182,2759013,2759020,2758954,2759373,2759589,2759580,2759122,2759385,2759093,2760121,2759104,2759293,2759550
305,2759857,2759232,2759615,2759197,2759077,2759628,2759921,2760130,2760005,2759391,2759881,2759320,2759350,2759972,2760073,2759766,2759140,2759122,2759723,2759849,2758949,2759355,2759388,2759422,2759606,2760056,2759443,2759609,2759016,2759152
306,2759826,2759714,2759510,2759349,2759179,2759122,2759789,2759320,2759281,2759631,2759946,2759380,2759753,2760008,2759506,2759670,2759332,2759215,2758929,2758998,2759631,2759674,2758928,2759957,2760109,2760077,2759218,2758930,2759797,2759245
307,2759460,2760042,2759578,2759102,2759990,2759438,2759521,2759261,2760009,2758928,2759550,2759800,2759881,2760025,2759088,2759419,2759890,2759265,2760001,2759386,2759871,2759609,2759466,2759494,2758976,2759577,2760008,2759415,2759818,2759356
308,2759775,2759772,2759988,2759853,2758963,2758999,2759523,2759957,2759440,2759877,2759629,2759102,2759563,2759775,2759890,2758978,2759622,2759578,2759665,2759135,2759490,2759038,2759266,2759973,2759158,2759053,2759744,2759155,2759003,2760050
309,2759738,2759782,2759564,2758946,2759543,2759299,2759646,2759378,2759338,2760054,2760059,2760018,2759142,2760062,2759884,2759776,2760112,2759754,2759273,2759454,2760008,2759188,2759240,2759577,2760085,2760092,2760060,2759316,2759571,2759153
310,2760066,2759281,2759887,2759460,2758957,2759366,2759942,2760038,2758998,2759437,2759643,2759175,2759360,2759828,2759404,2759384,2760133,2758924,2759388,2759711,2759450,2759521,2760112,2759903,2759665,2759134,2759490,2759563,2759634,2759210
311,2759158,2759372,2759158,2760022,2758944,2759386,2759479,2759318,2758947,2759370,2758924,2760112,2759808,2759243,2759983,2759450,2759836,2759211,2759897,2760094,2760070,2759219,2759236,2759856,2759452,2759550,2759149,2759366,2759248,2759208
312,2759271,2759721,2760016,2759274,2759278,2759441,2759283,2759072,2759421,2759062,2759787,2759106,2759046,2759428,2759645,2759617,2759049,2759044,2760002,2759367,2759015,2759311,2759969,2759627,2759154,2759014,2759410,2759705,2759638,2759011
313,2759134,2759622,2760091,2759384,2759787,2759277,2758964,2759054,2759631,2759641,2759587,2759138,2759274,2759553,2759813,2759248,2759723,2759415,2759328,2759687,2759189,2760047,2759959,2759972,2759133,2759314,2759769,2759762,2759935,2759248
314,2759769,2759286,2759531,2759283,2759654,2759020,2759658,2760065,2760140,2759493,2759060,2759527,2759518,2759305,2759154,2759302,2759346,2759663,2759218,2758989,2759618,2759265,2759169,2759222,2759349,2759490,2759356,2759453,2759370,2759587
315,2760019,2759356,2759907,2759078,2759753,2759983,2759647,2760109,2759708,2759937,2759647,2759018,2759507,2759293,2759702,2759702,2759270,2759148,2760040,2759348,2759047,2759622,2758955,2759115,2759766,2759536,2759956,2758976,2759977,2759629
316,2759983,2759034,2760068,2759550,2759068,2760027,2759262,2759408,2760018,2759882,2759887,2759973,2759406,2759606,2760124,2759094,2760093,2759859,2760059,2759320,2759491,2759699,2759232,2759899,2759897,2760059,2759186,2759794,2759788,2759592
317,2760062,2760046,2759921,2759751,2758972,2759921,2759678,2759199,2758959,2760119,2759109,2759944,2759694,2760063,2759232,2759012,2759195,2759682,2759517,2759590,2759601,2759076,2759523,2759277,2760004,2759425,2759657,2760052,2758980,2759789
318,2758941,2759316,2759496,2759345,2759124,2759916,2759044,2758973,2759010,2759461,2759003,2760002,2759385,2759638,2758981,2758926,2759956,2759828,2759078,2759215,2759596,2759947,2759385,2759813,2759921,2759349,2759097,2759857,2759152,2759417
319,2759893,2759978,2759136,2759209,2759836,2759887,2759186,2760003,2758926,2759421,2759497,2759762,2759566,2759690,2759894,2758963,2759491,2760109,2759589,2759908,2759202,2759381,2759615,2759645,2759820,2759114,2759688,2759559,2759188,2759010
320,2759031,2759615,2759116,2759628,2759635,2759706,2759636,2759437,2759657,2759117,2759925,2759663,2760068,2759871,2759970,2759540,2759299,2760039,2759777,2759647,2759042,2759935,2759217,2759426,2759829,2759009,2759518,2759387,2760106,2759271
321,2759238,2759543,2758949,2759543,2759899,2759778,2759255,2759317,2759199,2759998,2760120,2759602,2759552,2759109,2759362,2759357,2759744,2759554,2759465,2759183,2759135,2759763,2759022,2759804,2759890,2759321,2759762,2758931,2759099,2759699
322,2759807,2759077,2759119,2758994,2760033,2759884,2759500,2759762,2759413,2759589,2759344,2759899,2759757,2759670,2759336,2760032,2759540,2759797,2759509,2759373,2759003,2759452,2759343,2759062,2759053,2759404,2759690,2759993,2759384,2759372
323,2759385,2759200,2759948,2759769,2759817,2759727,2759011,2759433,2759014,2760085,2759362,2759617,2759021,2759527,2759646,2760094,2759767,2759446,2759099,2759506,2759873,2758945,2759814,2759014,2759437,2759188,2759367,2759367,2759873,2758947
324,2759594,2760081,2759288,2760081,2760027,2759074,2759533,2759958,2759629,2759708,2759875,2759567,2759717,2759646,2759233,2758946,2760006,2760113,2759724,2759556,2758947,2759195,2759954,2758914,2759372,2759127,2759091,2759977,2760111,2759091
325,2759824,2759343,2759034,2760118,2759689,2759354,2759641,2760029,2759366,2758947,2759886,2758930,2759266,2759302,2759458,2759703,2759302,2759965,2759871,2759200,2759207,2760091,2759942,2759713,2760104,2759551,2759778,2759968,2759777,2760034
326,2759322,2759601,2759165,2759551,2759098,2758957,2759645,2759582,2759895,2759074,2759465,2759794,2759768,2759645,2759582,2760087,2759553,2760047,2760021,2758936,2758983,2759474,2760050,2758998,2759228,2759748,2759734,2759541,2759029,2759068
327,2759163,2759203,2759622,2759152,2759146,2759835,2759382,2759986,2759526,2758936,2759095,2759483,2759764,2759992,2759454,2760106,2759022,2759589,2759905,2759235,2759396,2759426,2759972,2759980,2759317,2759348,2759104,2760018,2759859,2759133
328,2759787,2758957,2759139,2760041,2758964,2759036,2759937,2759566,2759632,2759808,2759593,2759624,2759741,2759125,2760026,2759135,2759330,2760111,2759792,2759453,2759328,2759321,2758945,2759456,2759162,2759252,2760128,2759105,2759717,2760008
329,2758930,2759587,2759726,2759109,2759479,2759883,2759970,2759530,2759925,2759951,2759058,2759877,2759711,2759550,2759689,2759260,2760064,2759518,2759641,2758941,2760121,2759466,2759800,2759149,2759609,2759357,2759337,2759261,2759866,2759054
330,2760069,2759670,2759667,2759034,2759665,2759927,2759452,2760085,2759761,2759210,2759390,2759371,2759930,2760106,2759236,2759422,2758923,2760093,2760073,2759793,2759477,2759240,2759559,2760104,2759311,2760055,2759340,2759202,2758935,2759119
331,2759779,2759694,2759499,2759457,2759502,2759133,2759209,2759373,2759796,2759517,2759522,2759615,2760121,2759701,2759547,2759058,2759219,2759697,2760027,2759864,2759874,2759941,2759795,2759993,2759367,2759456,2759055,2759135,2759768,2759399
332,2760014,2759257,2759088,2759239,2759873,2759142,2759245,2760090,2759490,2759540,2759222,2759524,2760087,2759072,2759309,2759000,2760002,2759435,2758936,2759826,2760071,2759745,2759451,2759690,2759222,2759262,2759139,2759081,2760094,2759191
333,2759874,2759819,2759410,2759899,2760025,2760119,2759866,2759959,2759200,2759479,2760131,2759337,2758954,2759067,2759213,2759149,2759450,2760130,2759690,2759827,2760055,2760140,2759083,2758989,2759426,2759337,2760076,2759939,2759278,2759746
334,2759048,2759307,2759897,2759202,2760013,2759826,2759381,2760134,2759522,2759533,2759396,2759941,2759636,2759997,2759936,2759708,2759653,2759138,2758931,2758945,2760124,2759714,2760111,2759346,2759173,2759257,2759500,2759078,2759713,2759857
335,2759552,2759438,2759838,2759199,2758995,2760042,2759804,2759282,2759245,2759286,2759218,2759871,2759601,2759893,2759656,2759396,2759501,2759034,2759185,2760016,2759463,2759216,2759269,2759359,2759423,2759862,2760079,2759098,2759609,2759096
336,2760068,2759710,2759741,2759370,2759396,2758914,2759718,2760136,2759373,2760131,2759871,2759539,2759033,2759942,2759197,2760034,2759376,2759926,2759631,2759724,2759382,2759438,2759824,2759502,2759138,2759266,2760118,2759766,2759499,2758955
337,2759082,2759300,2759803,2759944,2760099,2759589,2760121,2759271,2759899,2759199,2759725,2759053,2760071,2759399,2759660,2759746,2759138,2759104,2759235,2758973,2760106,2759218,2759366,2759461,2760133,2759158,2759564,2759958,2759130,2759289
338,2759687,2760109,2759754,2759458,2759275,2758980,2759383,2759038,2759965,2760055,2759160,2760038,2759683,2759262,2759751,2759752,2759492,2759101,2759222,2759213,2759401,2759074,2759836,2759906,2759785,2759584,2759722,2759646,2760056,2759127
339,2759149,2759239,2759230,2759003,2760014,2759423,2760012,2759873,2759095,2759939,2760106,2759201,2759987,2760039,2759965,2759905,2759679,2759550,2759650,2759582,2759009,2759437,2759115,2759145,2759108,2759033,2759336,2758999,2759857,2759283
340,2760027,2758999,2759426,2759168,2760118,2759211,2758991,2759818,2759734,2759772,2759509,2759128,2758921,2758931,2759726,2759794,2759881,2759534,2759419,2759473,2758935,2760118,2759674,2759469,2759015,2758971,2759874,2759673,2759926,2758914
